accepted_taxon_key,order_name,family_name,genus_name,search_species_name,gbif_species_name,confidence,status,match_type,rank,source
10263383,Lepidoptera,Geometridae,Cyclophora,Cyclophora obstataria,Cyclophora obstataria,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
-1,NotAvail,NotAvail,NotAvail,"Ephyra quadristriaria Walker, 1859",NotAvail,100,NotAvail,NONE,NotAvail,Tbilisi04October2023
5144134,Lepidoptera,Geometridae,Erythrolophus,Erythrolophus fascicorpus,Erythrolophus fascicorpus,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
5146566,Lepidoptera,Geometridae,Idaea,Idaea costiguttata,Idaea costiguttata,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
5146508,Lepidoptera,Geometridae,Idaea,Idaea craspedota,Idaea craspedota,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
5146434,Lepidoptera,Geometridae,Idaea,Idaea impexa,Idaea impexa,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
5146752,Lepidoptera,Geometridae,Idaea,Idaea macrospila,Idaea macrospila,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
11592590,Lepidoptera,Geometridae,Lophophleps,Lophophleps phoenicoptera,Lophophleps phoenicoptera,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
6133604,Lepidoptera,Geometridae,Lophophleps,Lophophleps purpurea,Lophophleps purpurea,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
11780161,Lepidoptera,Geometridae,Lophophleps,Lophophleps triangularis,Lophophleps triangularis,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
11536528,Lepidoptera,Geometridae,Mesotrophe,Mesotrophe intortaria,Mesotrophe intortaria,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1960683,Lepidoptera,Geometridae,Organopoda,Organopoda perorbata,Organopoda perorbata,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
6133523,Lepidoptera,Geometridae,Perixera,Perixera absconditaria,Perixera absconditaria,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
11452041,Lepidoptera,Geometridae,Perixera,Perixera argentosa,Perixera argentosa,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
10399427,Lepidoptera,Geometridae,Perixera,Perixera clandestina,Perixera clandestina,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
11743760,Lepidoptera,Geometridae,Perixera,Perixera gaeta,Perixera gaeta,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
6133525,Lepidoptera,Geometridae,Perixera,Perixera illepidaria,Perixera illepidaria,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
10682335,Lepidoptera,Geometridae,Perixera,Perixera jocosa,Perixera jocosa,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
11479444,Lepidoptera,Geometridae,Perixera,Perixera obliviaria,Perixera obliviaria,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
5144116,Lepidoptera,Geometridae,Problepsis,Problepsis delphiaria,Problepsis delphiaria,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
5144092,Lepidoptera,Geometridae,Problepsis,Problepsis vulgaris,Problepsis vulgaris,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
5145470,Lepidoptera,Geometridae,Scopula,Scopula actuaria,Scopula actuaria,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
9194811,Lepidoptera,Geometridae,Scopula,Scopula divisaria,Scopula divisaria,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
5145502,Lepidoptera,Geometridae,Scopula,Scopula minorata,Scopula minorata,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
5145608,Lepidoptera,Geometridae,Scopula,Scopula parodites,Scopula parodites,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
5144747,Lepidoptera,Geometridae,Scopula,Scopula rufistigma,Scopula rufistigma,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
5145560,Lepidoptera,Geometridae,Scopula,Scopula umbilicata,Scopula umbilicata,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
-1,NotAvail,NotAvail,NotAvail,Scopula urnaria,NotAvail,100,NotAvail,NONE,NotAvail,Tbilisi04October2023
1968779,Lepidoptera,Geometridae,Somatina,Somatina obscuriciliata,Somatina obscuriciliata,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
6133643,Lepidoptera,Geometridae,Traminda,Traminda aventiaria,Traminda aventiaria,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1969581,Lepidoptera,Geometridae,Traminda,Traminda mundissima,Traminda mundissima,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
11858774,Lepidoptera,Geometridae,Traminda,Traminda rubra,Traminda rubra,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1988256,Lepidoptera,Geometridae,Zythos,Zythos strigata,Zythos strigata,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1988266,Lepidoptera,Geometridae,Zythos,Zythos turbata,Zythos turbata,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1749678,Lepidoptera,Gracillariidae,Neolithocolletis,Neolithocolletis pentadesma,Neolithocolletis pentadesma,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1749580,Lepidoptera,Gracillariidae,Phyllocnistis,Phyllocnistis citrella,Phyllocnistis citrella,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1749571,Lepidoptera,Gracillariidae,Phyllocnistis,Phyllocnistis nepenthae,Phyllocnistis nepenthae,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1992283,Lepidoptera,Hyblaeidae,Hyblaea,Hyblaea constellata,Hyblaea constellata,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1992315,Lepidoptera,Hyblaeidae,Hyblaea,Hyblaea puera,Hyblaea puera,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1758530,Lepidoptera,Immidae,Imma,Imma homocrossa,Imma homocrossa,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1758562,Lepidoptera,Immidae,Imma,Imma mackwoodii,Imma mackwoodii,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1758461,Lepidoptera,Immidae,Imma,Imma mylias,Imma mylias,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1758537,Lepidoptera,Immidae,Imma,Imma tetrascia,Imma tetrascia,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1758587,Lepidoptera,Immidae,Imma,Imma transversella,Imma transversella,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1758423,Lepidoptera,Immidae,Moca,Moca auxobathra,Moca auxobathra,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1758416,Lepidoptera,Immidae,Moca,Moca tesseraria,Moca tesseraria,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1758076,Lepidoptera,Lacturidae,Anticrates,Anticrates eulimna,Anticrates eulimna,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1734941,Lepidoptera,Lasiocampidae,Arguda,Arguda rosemariae,Arguda rosemariae,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
5102242,Lepidoptera,Lasiocampidae,Euthrix,Euthrix laeta,Euthrix laeta,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1733155,Lepidoptera,Lasiocampidae,Kunugia,Kunugia divaricata,Kunugia divaricata,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1733183,Lepidoptera,Lasiocampidae,Kunugia,Kunugia drakei,Kunugia drakei,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1733156,Lepidoptera,Lasiocampidae,Kunugia,Kunugia gynandra,Kunugia gynandra,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1733160,Lepidoptera,Lasiocampidae,Kunugia,Kunugia latipennis,Kunugia latipennis,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1733221,Lepidoptera,Lasiocampidae,Lajonquierea,Lajonquierea poeciloptera,Lajonquierea poeciloptera,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1734514,Lepidoptera,Lasiocampidae,Lebeda,Lebeda cognata,Lebeda cognata,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1734519,Lepidoptera,Lasiocampidae,Lebeda,Lebeda nobilis,Lebeda nobilis,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1732824,Lepidoptera,Lasiocampidae,Metanastria,Metanastria gemella,Metanastria gemella,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1732830,Lepidoptera,Lasiocampidae,Metanastria,Metanastria hyrtaca,Metanastria hyrtaca,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
11776205,Lepidoptera,Lasiocampidae,Metanastria,Metanastria mantra,Metanastria mantra,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
5102288,Lepidoptera,Lasiocampidae,Odonestis,Odonestis angulata,Odonestis angulata,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
5102283,Lepidoptera,Lasiocampidae,Odonestis,Odonestis erectilinea,Odonestis erectilinea,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
5101636,Lepidoptera,Lasiocampidae,Paralebeda,Paralebeda lucifuga,Paralebeda lucifuga,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1734545,Lepidoptera,Lasiocampidae,Suana,Suana riemsdyki,Suana riemsdyki,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1732137,Lepidoptera,Lasiocampidae,Trabala,Trabala krishna,Trabala krishna,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1732114,Lepidoptera,Lasiocampidae,Trabala,Trabala pallida,Trabala pallida,98,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1732116,Lepidoptera,Lasiocampidae,Trabala,Trabala shiva,Trabala shiva,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1732115,Lepidoptera,Lasiocampidae,Trabala,Trabala vishnou,Trabala vishnou,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
5102281,Lepidoptera,Lasiocampidae,Odonestis,Odonestis vita,Odonestis vita,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1733709,Lepidoptera,Lasiocampidae,Streblote,Streblote dorsalis,Streblote dorsalis,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1733752,Lepidoptera,Lasiocampidae,Streblote,Streblote stupidum,Streblote stupidum,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
11694787,Lepidoptera,Lecithoceridae,Halolaguna,Lecithocera biferrinella,Halolaguna biferrinella,99,SYNONYM,EXACT,SPECIES,Tbilisi04October2023
1831983,Lepidoptera,Lecithoceridae,Lecithocera,Lecithocera concinna,Lecithocera concinna,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1832258,Lepidoptera,Lecithoceridae,Tisis,Tisis charadraea,Tisis charadraea,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1832253,Lepidoptera,Lecithoceridae,Tisis,Tisis meliorella,Tisis meliorella,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
11800846,Lepidoptera,Lecithoceridae,Thubana,Thubana erycinae,Thubana erycinae,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
11673281,Lepidoptera,Lecithoceridae,Torodora,Torodora epicharis,Torodora epicharis,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1832187,Lepidoptera,Lecithoceridae,Torodora,Torodora leucochlora,Torodora leucochlora,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1832435,Lepidoptera,Lecithoceridae,Tiriza,Tiriza leucotella,Tiriza leucotella,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1753764,Lepidoptera,Limacodidae,Mambarona,Birthama congrua,Mambarona congrua,99,SYNONYM,EXACT,SPECIES,Tbilisi04October2023
10955682,Lepidoptera,Limacodidae,Birthamula,Birthamula rufa,Birthamula rufa,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
11777074,Lepidoptera,Limacodidae,Birthosea,Birthosea bisura,Birthosea bisura,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1752492,Lepidoptera,Limacodidae,Cania,Cania bandura,Cania bandura,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
11705452,Lepidoptera,Limacodidae,Cania,Cania minuta,Cania minuta,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1752903,Lepidoptera,Limacodidae,Chalcocelis,Chalcocelis albiguttatus,Chalcocelis albiguttatus,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
5105266,Lepidoptera,Limacodidae,Darna,Darna metaleuca,Darna metaleuca,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
6207741,Lepidoptera,Limacodidae,Orthocraspeda,Darna sordida,Orthocraspeda sordida,99,SYNONYM,EXACT,SPECIES,Tbilisi04October2023
11879281,Lepidoptera,Limacodidae,Demonarosa,Demonarosa mediodorsata,Demonarosa mediodorsata,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1752516,Lepidoptera,Limacodidae,Hyphorma,Hyphorma margaritacea,Hyphorma margaritacea,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1752357,Lepidoptera,Limacodidae,Idonauton,Idonauton apicalis,Idonauton apicalis,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1753420,Lepidoptera,Limacodidae,Narosa,Narosa concinna,Narosa concinna,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
11432608,Lepidoptera,Limacodidae,Narosa,Narosa rosipuncta,Narosa rosipuncta,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1753933,Lepidoptera,Limacodidae,Nirmides,Nirmides basalis,Nirmides basalis,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
10932946,Lepidoptera,Limacodidae,Orthocraspeda,Orthocraspeda furva,Orthocraspeda furva,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
11495548,Lepidoptera,Limacodidae,Orthocraspeda,Orthocraspeda trima,Orthocraspeda trima,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
11014495,Lepidoptera,Limacodidae,Oxyplax,Oxyplax pallivitta,Oxyplax pallivitta,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
5105547,Lepidoptera,Limacodidae,Parasa,Parasa lepida,Parasa lepida,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1752161,Lepidoptera,Limacodidae,Phocoderma,Phocoderma velutina,Phocoderma velutina,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1752407,Lepidoptera,Limacodidae,Ploneta,Ploneta diducta,Ploneta diducta,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1752639,Lepidoptera,Limacodidae,Praesetora,Praesetora albitermina,Praesetora albitermina,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
10472473,Lepidoptera,Limacodidae,Pseudidonauton,Pseudidonauton bhaga,Pseudidonauton bhaga,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1752876,Lepidoptera,Limacodidae,Scopelodes,Scopelodes anthela,Scopelodes anthela,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1753749,Lepidoptera,Limacodidae,Setora,Setora nitens,Setora nitens,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
11591379,Lepidoptera,Limacodidae,Thespea,Thespea bicolor,Thespea bicolor,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1752598,Lepidoptera,Limacodidae,Thosea,Thosea monoloncha,Thosea monoloncha,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1752603,Lepidoptera,Limacodidae,Thosea,Thosea sinensis,Thosea sinensis,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
8282996,Lepidoptera,Limacodidae,Thosea,Thosea vetusta,Thosea vetusta,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1752496,Lepidoptera,Limacodidae,Cania,Cania striola,Cania striola,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1753764,Lepidoptera,Limacodidae,Mambarona,Mambarona congrua,Mambarona congrua,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
11754048,Lepidoptera,Metarbelidae,Squamura,Squamura disciplaga,Squamura disciplaga,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1731079,Lepidoptera,Metarbelidae,Squamura,Squamura roepkei,Squamura roepkei,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1782682,Lepidoptera,Noctuidae,Acronicta,Acronicta hasta,Acronicta hasta,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1775820,Lepidoptera,Noctuidae,Ancara,Ancara replicans,Ancara replicans,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1782473,Lepidoptera,Noctuidae,Aucha,Aucha velans,Aucha velans,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
5113853,Lepidoptera,Noctuidae,Aedia,Aedia acronyctoides,Aedia leucomelas,99,SYNONYM,EXACT,SPECIES,Tbilisi04October2023
11545231,Lepidoptera,Noctuidae,Aedia,Aedia lichenea,Aedia lichenea,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
11600539,Lepidoptera,Erebidae,Ecpatia,Ecpatia longinquua,Ecpatia longinquua,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
10083246,Lepidoptera,Noctuidae,Callopistria,Mosara apicalis,Callopistria apicalis,99,SYNONYM,EXACT,SPECIES,Tbilisi04October2023
1793243,Lepidoptera,Noctuidae,Episteme,Episteme lectrix,Episteme lectrix,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1793238,Lepidoptera,Noctuidae,Episteme,Episteme vetula,Episteme vetula,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1774012,Lepidoptera,Noctuidae,Longicella,Longicella mollis,Longicella mollis,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1763741,Lepidoptera,Noctuidae,Mimeusemia,Mimeusemia postica,Mimeusemia postica,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1774797,Lepidoptera,Noctuidae,Amyna,Amyna punctum,Amyna punctum,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1758853,Lepidoptera,Noctuidae,Chasmina,Chasmina candida,Chasmina candida,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1786579,Lepidoptera,Noctuidae,Dyrzela,Dyrzela bosca,Dyrzela bosca,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
10527172,Lepidoptera,Noctuidae,Dyrzela,Dyrzela boscoides,Dyrzela boscoides,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1786573,Lepidoptera,Noctuidae,Dyrzela,Dyrzela plagiata,Dyrzela plagiata,98,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1768898,Lepidoptera,Erebidae,Ramadasa,Ramadasa pavo,Ramadasa pavo,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
5114394,Lepidoptera,Nolidae,Xanthodes,Xanthodes transversa,Xanthodes transversa,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1825510,Lepidoptera,Notodontidae,Porsica,Porsica punctifascia,Porsica punctifascia,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1786317,Lepidoptera,Erebidae,Hamodes,Hamodes propitia,Hamodes propitia,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
10203499,Lepidoptera,Erebidae,Ischyja,Ischyja marapok,Ischyja marapok,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1782482,Lepidoptera,Noctuidae,Aucha,Aucha villiana,Aucha villiana,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
4688166,Lepidoptera,Noctuidae,Condica,Condica aroana,Condica aroana,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
4532704,Lepidoptera,Noctuidae,Condica,Condica conducta,Condica conducta,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
4688172,Lepidoptera,Noctuidae,Condica,Condica illecta,Condica illecta,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
5113415,Lepidoptera,Noctuidae,Belciana,Belciana biformis,Belciana biformis,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
5108752,Lepidoptera,Noctuidae,Callopistria,Callopistria exotica,Callopistria exotica,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
5108709,Lepidoptera,Noctuidae,Callopistria,Callopistria leucobasis,Callopistria leucobasis,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
5108671,Lepidoptera,Noctuidae,Callopistria,Callopistria maillardi,Callopistria maillardi,98,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
5108724,Lepidoptera,Noctuidae,Callopistria,Callopistria rivularis,Callopistria rivularis,98,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
5108669,Lepidoptera,Noctuidae,Callopistria,Callopistria trilineata,Callopistria trilineata,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
5108771,Lepidoptera,Noctuidae,Callopistria,Callopistria wallacei,Callopistria wallacei,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
6115946,Lepidoptera,Noctuidae,Amyna,Amyna axis,Amyna axis,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1767393,Lepidoptera,Noctuidae,Maliattha,Maliattha separata,Maliattha separata,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1767368,Lepidoptera,Noctuidae,Maliattha,Maliattha signifera,Maliattha signifera,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
10083246,Lepidoptera,Noctuidae,Callopistria,Callopistria apicalis,Callopistria apicalis,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
5108667,Lepidoptera,Noctuidae,Callopistria,Callopistria emiliusalis,Callopistria emiliusalis,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
8108800,Lepidoptera,Noctuidae,Helicoverpa,Helicoverpa armigera,Helicoverpa armigera,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1778111,Lepidoptera,Noctuidae,Flammona,Flammona quadrifasciata,Flammona quadrifasciata,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1778109,Lepidoptera,Noctuidae,Flammona,Flammona trilineata,Flammona trilineata,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1771040,Lepidoptera,Noctuidae,Agrotis,Agrotis segetum,Agrotis segetum,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
4687681,Lepidoptera,Noctuidae,Athetis,Athetis thoracica,Athetis thoracica,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
10071853,Lepidoptera,Noctuidae,Bagada,Bagada labi,Bagada labi,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1777820,Lepidoptera,Noctuidae,Borbotana,Borbotana nivifascia,Borbotana nivifascia,98,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
5111082,Lepidoptera,Noctuidae,Leucania,Leucania venalba,Leucania venalba,98,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
5111535,Lepidoptera,Noctuidae,Leucania,Leucania yu,Leucania yu,98,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
11839844,Lepidoptera,Noctuidae,Mudaria,Mudaria magniplaga,Mudaria magniplaga,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
5883925,Lepidoptera,Noctuidae,Mythimna,Mythimna decisissima,Mythimna decisissima,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1786455,Lepidoptera,Noctuidae,Pseudorthodes,Pseudorthodes vecors,Pseudorthodes vecors,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
11479304,Lepidoptera,Noctuidae,Magusa,Sasunaga longiplaga,Magusa longiplaga,99,SYNONYM,EXACT,SPECIES,Tbilisi04October2023
5109843,Lepidoptera,Noctuidae,Spodoptera,Spodoptera cilium,Spodoptera cilium,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
8352161,Lepidoptera,Noctuidae,Spodoptera,Spodoptera exigua,Spodoptera exigua,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
5109882,Lepidoptera,Noctuidae,Spodoptera,Spodoptera litura,Spodoptera litura,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
5109848,Lepidoptera,Noctuidae,Spodoptera,Spodoptera mauritia,Spodoptera mauritia,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
5109898,Lepidoptera,Noctuidae,Spodoptera,Spodoptera pecten,Spodoptera pecten,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
5109872,Lepidoptera,Noctuidae,Spodoptera,Spodoptera picta,Spodoptera picta,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1794038,Lepidoptera,Noctuidae,Stenopterygia,Stenopterygia calida,Stenopterygia calida,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
6132957,Lepidoptera,Noctuidae,Tiracola,Tiracola aureata,Tiracola aureata,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1766910,Lepidoptera,Noctuidae,Yepcalphis,Yepcalphis dilectissima,Yepcalphis dilectissima,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1785181,Lepidoptera,Noctuidae,Chrysodeixis,Chrysodeixis acuta,Chrysodeixis acuta,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1785185,Lepidoptera,Noctuidae,Chrysodeixis,Chrysodeixis chalcites,Chrysodeixis chalcites,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1785145,Lepidoptera,Noctuidae,Chrysodeixis,Chrysodeixis eriosoma,Chrysodeixis eriosoma,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1771555,Lepidoptera,Noctuidae,Plusiopalpa,Plusiopalpa adrasta,Plusiopalpa adrasta,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1785251,Lepidoptera,Noctuidae,Scriptoplusia,Scriptoplusia nigriluna,Scriptoplusia nigriluna,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1795068,Lepidoptera,Noctuidae,Thysanoplusia,Thysanoplusia orichalcea,Thysanoplusia orichalcea,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1786360,Lepidoptera,Noctuidae,Trichoplusia,Trichoplusia ni,Trichoplusia ni,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1769095,Lepidoptera,Noctuidae,Zonoplusia,Zonoplusia ochreata,Zonoplusia ochreata,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
5111728,Lepidoptera,Euteliidae,Stictoptera,Stictoptera clara,Stictoptera clara,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1769388,Lepidoptera,Erebidae,Hexamitoptera,Hexamitoptera lawinda,Hexamitoptera lawinda,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
10851646,Lepidoptera,Erebidae,Papuacola,Papuacola gemina,Papuacola gemina,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1801012,Lepidoptera,Nolidae,Beana,Beana terminigera,Beana terminigera,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
1800621,Lepidoptera,Nolidae,Aiteta,Aiteta musculina,Aiteta musculina,99,ACCEPTED,EXACT,SPECIES,Tbilisi04October2023
